,cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,paid
6716,UgxqPXS9KzZDR736INZ4AaABAg,Intinya STOP MBG,1 month ago,@muhammadifroh,UCHrLRpUsslph-QKYVN4bffA,0,,https://yt3.ggpht.com/ytc/AIdro_n7xjr5GmA049ZY4i6dNipbxlwokuEB2Zl8Z-45dkmi1MY=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.923542,
6717,UgzVF2P3sPnqb-1NbTR4AaABAg,"sayangnya demo taun kmrn ferry malah jd impostor tanpa bnyk yg sadar, padahal momentumnya bisa nurunin si wowok",1 month ago,@NendraZoldyck,UC3bGMFj6P1odoiPmONFicjg,0,,https://yt3.ggpht.com/ytc/AIdro_kXrVzf2kng6Bt3fDoTQur3nO0uITlQpQYpnFjviaOOtG-Tqfo3rW8xJWXn5hrlnURcGA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.92515,
6718,Ugzsd8D9lV1gjDxj1rJ4AaABAg,"MBG harus di berhentikan krn negara ini sedang tidak baik2 saja, pendapat saya sejak ada MBG harga2 pada mahal, contohnya ayam dll ini sebelum ada perang y antara as, isriwil dan iran dan juga  pedagang2 di sekolah pada gulung tikar krn anak tidak jajan, Pemerintah sekarang ini sepertinya tidak terlalu serius untuk mencari solusi, saya mendoakan semoga negara ini bertahan dan pemerintah mau serius untuk membenahi Republik ini",1 month ago,@chandratengilz6045,UC-b1NexTSqq6ZZK81Z_2abA,0,,https://yt3.ggpht.com/ytc/AIdro_noYKwnWRmQZuj7pqIpaQdzdBR6dWov4VeOlFtSCwI=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.926805,
6719,Ugxx-PiilUdb0-ouJs14AaABAg,"Krn Korupsi merajalela, hukum tdk menyentuh klo ada berhubungan dgn Mulyono dan wowo",1 month ago,@AsengAsong-q5j,UC7uvcScFlH3GiKSa7JhvhoA,0,,https://yt3.ggpht.com/ytc/AIdro_meYAh6NPkc3qZ9RQbztfozX2jknUqc69hcasQTLZa7CCWY6MHmzRI1I6I59gYFhEiQXA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.928351,
6720,UgwS3_ukkzrdGRjsSdV4AaABAg,JUSTRU TERASA ANEH JIKA RUPIAH MENGUAT DISAAT SEPERTI INI,1 month ago,@sofiahakim7907,UCyb5qhcGnpKxaxdLNZ1Qvbg,0,,https://yt3.ggpht.com/yFYO3cbNusFr4F19xx-ONDY0KMm1pa4RodYMxKmNgQkENAddic6i4EFux_vwJKUrzQZ6lJZFRg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.929984,
6721,UgyXna6kL9yrwI6ug2d4AaABAg,"Iran saja sampai 1jt up masih makmur tuh, bbm apalagi 😂",1 month ago,@hudzaifahabdussalaam5458,UCBMd-MUtCgR3lgIS2vwF9WA,0,,https://yt3.ggpht.com/ytc/AIdro_llElZX0eMmkr9Hlho6MqEdI3dnGjXPl4tbLbNLZTy9b0o=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.931529,
6722,UgyEuhzj2gHE9h3xxUt4AaABAg,"Sperti kata pakar ekonomi Pak kwiek bilang, Rupiah akan terus di lemahkan, yg terpenting kita harus punya pemimpin yg berani yg gk takut di dekte asing  Prabowo sudah tepat walupun gk gampang, karena rakayat yg 24 % ini akan jadi mortir asing mnyerang pemerintah",1 month ago,@UrbanNomad_ID,UCEmDHyba765wZejBLsKxn6A,0,,https://yt3.ggpht.com/KyDunJ6mNR8lgLdnQ9Whovg6aKlvNtT_BDM4FcWyBZHz2C7BF5_q4h6S6v6QYgQN-wWcmbpX=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.933094,
6723,Ugx8pP7sZATuA8Ay8Kl4AaABAg,"Bang feri boleh gak sih bahas caranya pak habibie dulu turunin rupiah yg tadinya 16.800 bisa jadi 6.000 sekian, dan apa caranya itu berdampak baik atau malah buruk buat ekonomi Indonesia pada saat itu? Maaf bgt saya awam soal begituan 🙏",1 month ago,@MashFair,UC-ARZIHEmAEni3XesemxA4Q,0,,https://yt3.ggpht.com/57YXHLEvCxS4xuPD-4SUDV6--wQclyRYLScUGKeu-_P9H_jTAqgZpAJiz9HkmR4ei07Nup4q=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.934621,
6724,UgzpP1cn8Yzk6gNtsIN4AaABAg,"Langkah untuk personal, simpan aset dalam bentuk apapun selain rupiah, seperti emas, dollar atau lainnya. Sebelum 1 miliar mu hanya seharga 1 motor mio",1 month ago,@liquidaqua979,UClV7mm3USb_N9iuuqTUZe_g,0,,https://yt3.ggpht.com/DAHda83qK5ldRxN5OaOeGszHn4W5atL69N4OSFAk_zT_O_6zvutkJi5R7WtQxZEoxcoS2UBplg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.93617,
6725,UgzmoTK66gVWV5vBgXh4AaABAg,Bahas hutang Indonesia bang .,1 month ago,@Hobivoli9,UCnSnTOoWbxY3NYRDwZ__Zyg,0,,https://yt3.ggpht.com/DTyNIpgJQyE4x8SHp9pKxDZKQK_7-M3BdXXoIPnImeJthh0eWBWLW-Uj-hbkgp-wQ3RROd-N=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.937831,
6726,Ugxhx4k4vtiJwKkepQh4AaABAg,Indonesia bukan lagi indonesia tetapi sudah menjadi INDONECHINA. BUKTINYA ANTEK CHINA MEGAWATI DAN PUAN MAHARANI TETAP SETIA MENJADI ANTEK CHINA KOMUNIS,1 month ago,@arkatayo7822,UCbbkHznlzyDjogKKvcRFKrQ,0,,https://yt3.ggpht.com/th79MB0AZZEKxpl5fZXF1VvMJxhTdc9VODJ-e-a1H-HiqYeODJkPWame7OgRjhWuFp3PHPYg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.939355,
6727,UgybPmBN828fJ35siVd4AaABAg,Pisimis dgn pejabat Indonesia,1 month ago,@Hobivoli9,UCnSnTOoWbxY3NYRDwZ__Zyg,0,,https://yt3.ggpht.com/DTyNIpgJQyE4x8SHp9pKxDZKQK_7-M3BdXXoIPnImeJthh0eWBWLW-Uj-hbkgp-wQ3RROd-N=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.940977,
6728,Ugz2IY9pWVXKknLQ_h94AaABAg,Ude kalah 3× nih bos ? Yakali owo ndak maruk 😅,1 month ago,@dimassaputro7935,UC4Yf1KNfAKHgfnDxggW6hjQ,0,,https://yt3.ggpht.com/ytc/AIdro_k9hVpO7Q-NYZgX3zYW4qfMk90cLYY_2LhxYEvfv2LWpoA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.942518,
6729,UgyKyxuHM4tZgXwpDEh4AaABAg,"Sekalimya kepilih bikin enek,kebijakan2 bikin muakkk",1 month ago (edited),@HylmiCraft,UCVjoI2_XegI3nE4y2D4-r1w,0,,https://yt3.ggpht.com/c5or2_rYsQXpMY6eyNFErSlxYOBM2DE5s41hQDFLs7UE2AKW9IeD4sz8O1eFgEjPMJQXZvvLlw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.944072,
6730,UgzOIsr2QKfcRWVAX8J4AaABAg,"Bang saran aja kameranya kurang nyaman, lagi2 ngeblur",1 month ago,@nyatachannel3545,UClvve_lJOAzzgIjOjfpCXXQ,0,,https://yt3.ggpht.com/ytc/AIdro_nfsRMcdQ-VFoiGqSem9tOD6dD-rK6_7_L87-oT8m-LZ9_Zz1QPLPwPCuXy3MEW6JluRA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.945595,
6731,UgycAw-r2Qsuj9ltHTR4AaABAg,"Mata uang sampah, heran di gembar gemborka bakal menguat oleh elit bank. Udah berapa abad gak naik 😂 yang ada turun terus",1 month ago,@Erdiano,UCGEfuU1GcBw4-LySDkX4Z1A,0,,https://yt3.ggpht.com/KlpNRHh-zYnw6Tc8Tpxio2bQHqXqYsXJkZsPVAQ_6UeTQ_MJQYmUEaD3Sgr2_Zs0KCBHMLbq=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.947137,
6732,UgziYPdRE68rcIXUKp94AaABAg,"menkeu Banyak bacot
presiden nya lebih banyak bacot",1 month ago,@mursihatnohatno1972,UCZXiQFyRM51JYAT5Df99BiA,0,,https://yt3.ggpht.com/NIgP3WnMTLs40yjOVRimxQgBorDmWS1E7Rqvqx8p0GaqULfxCNAPXKg6_7X4wuscJghHy_7c=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.948949,
6733,UgxqKy3ZG7X7HuAeMjR4AaABAg,kenapa ngga pakai dollar aja? jadi ngga pusing mikirin kurs,1 month ago,@elektronote,UClawQJDkRF-37IegkKRfkvA,0,,https://yt3.ggpht.com/xtrootlg4Y3WhlnvUoOhZpwkSbDJ_1jWgsM6YMdNrJNE7AF0dV_nZ2Tr4b9P0dnyk5Pe69Trdkw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714639.950542,
6734,Ugw1RRxvEbnvDLjlpjF4AaABAg.AWkQvwbllCkAWkS_TFlO9D,"Oh yg hobi hutang Mulu itu ya jaman Joko, 15k tembus 17k😂",1 month ago,@Meran1212,UCxq8qilDHFHx-byin8wCcVw,2,,https://yt3.ggpht.com/ytc/AIdro_lS4rTS_NUWN9GQsoRf_gUsflV7YbmKryNGqK5J7xWOIt3AtHQVn0Ahc6cAWoAyQVqJvQ=s88-c-k-c0x00ffffff-no-rj,False,True,1780714640.186195,
6735,Ugw1RRxvEbnvDLjlpjF4AaABAg.AWkQvwbllCkAWkWclJh9L0,​ @Meran1212 tapi dia anggaran ketat sampai sisa.,1 month ago,@in_ma654,UC5MvUzTI6_zaZKt0YqBqbDg,0,,https://yt3.ggpht.com/F6XmCpGAbaclJZqCeI_LlNbo2HRTWjNvAJC0WCU4yu9Caovb0j9zPiG-jO1xQG2mv_SJKuLNbQ=s88-c-k-c0x00ffffff-no-rj,False,True,1780714640.188407,
6736,Ugw1RRxvEbnvDLjlpjF4AaABAg.AWkQvwbllCkAWkZFYbCHDI,Sri mulyani pun akan pegang kepala karena MBG saking banyaknya pngeluaran buat MbG dan BJGN😮,1 month ago,@RivaldyBarbar97,UCidVa0r3TH5i3Jmy43q_H1Q,2,,https://yt3.ggpht.com/ytc/AIdro_lXNBnVor2T5FVc9Go-w378cXn6JmX-YLkW1G6mVZyFzwgLjg01XTaBOrjvCuKmfuRq9g=s88-c-k-c0x00ffffff-no-rj,False,True,1780714640.19025,
6737,Ugw1RRxvEbnvDLjlpjF4AaABAg.AWkQvwbllCkAWkfrHWxYls,​​ @RivaldyBarbar97 wkwk bisa ga sih kemkeu ngelawan presiden,1 month ago (edited),@in_ma654,UC5MvUzTI6_zaZKt0YqBqbDg,0,,https://yt3.ggpht.com/F6XmCpGAbaclJZqCeI_LlNbo2HRTWjNvAJC0WCU4yu9Caovb0j9zPiG-jO1xQG2mv_SJKuLNbQ=s88-c-k-c0x00ffffff-no-rj,False,True,1780714640.191947,
6738,Ugw1RRxvEbnvDLjlpjF4AaABAg.AWkQvwbllCkAWkferBFJtq,"Pret, lu bayar dulu junjungan lu si ratu utang sri mulyonk🤡🤣🤣 enak aja lu yang ngutang malah purbaya yang disuruh bayar",1 month ago (edited),@bima15555,UCkWlIRg_IqzZ5GtCsi3dULQ,0,,https://yt3.ggpht.com/ytc/AIdro_m2g__-AwGH6u1SreUmeLJsbDUdg8YZ10Q5tzJdqWSe_Y4L-l6LGvHa66Ro1s_bmfGeFw=s88-c-k-c0x00ffffff-no-rj,False,True,1780714640.1935,
6739,UgyVXeDyccawEJfjeZp4AaABAg,"Owalahh BGST BGST,, ehh maksud saya BGN",1 month ago,@gibrangidoin816,UC8YCCRvB96i6HVStPv3a5gQ,0,,https://yt3.ggpht.com/ytc/AIdro_mpRzPUgJ8jWdmumSfoyAX15TDTCKk53jfibq7NhP4MDg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.467385,
6740,UgxRhODUaE41POzSLMx4AaABAg,Semoga segera menembus angka 20ribu per $1,1 month ago,@arkatayo7822,UCbbkHznlzyDjogKKvcRFKrQ,0,,https://yt3.ggpht.com/th79MB0AZZEKxpl5fZXF1VvMJxhTdc9VODJ-e-a1H-HiqYeODJkPWame7OgRjhWuFp3PHPYg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.469397,
6741,Ugxv2CUfHP6GTlQybHt4AaABAg,"Negara indonesia akan jadi negara haiti je2 dimana tempat di kuasa ormas bersenjata,presiden hanya dapat jatah dari ormas yang mengambil usaha negara,itu karena negara sudah kehilangan kontrol sistem hukumnya",1 month ago,@tungtata1234,UC1LGHGzX0DYLjcBIlLs7sMA,0,,https://yt3.ggpht.com/HHNSyTfDTq-ty7LsEMN7pK9_DY2DXUh6RhQFnNrkB9We2-c8KNvuaxK5iKObQvHAflsnl37zjQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.471059,
6742,UgwBd3XwaE9-klPRXq94AaABAg,sepertinya bang ferry agak kesal ya,1 month ago,@nnajibba,UCCU1PxSFALxQA8mdpKetPsw,0,,https://yt3.ggpht.com/T4paJh099MjGhWJzkU82A2BuGRG3ivrgdFZkrmoFhWfu02d5uEdn8MtQl0GupGlRveTKbf63=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.472603,
6743,UgzpcXHa70BjyB0u_2p4AaABAg,"Rupiah melemah, karena kuota haji menurun ? Apa benarr ...sapa yg bilang kemarin",1 month ago,@AndikaJayaWardana,UCa_j0EqfyFoWZcGiLrj3QIQ,0,,https://yt3.ggpht.com/ytc/AIdro_lqULl_zl4kd2Kqu-NGfQAeRgktPwzB-Z0A1Snc5T96-MRs7PMnyyGHCmsAyOOuHNpt5Q=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.474146,
6744,UgxcuBlUjqLiG8Zig7x4AaABAg,Kebocoran negara yg harus diberesin. regulasi harus diperbaiki dan lebih stabil.,1 month ago (edited),@Shinsou_shin,UChoR8gKcUoU5z3RFHqd4faQ,0,,https://yt3.ggpht.com/ytc/AIdro_nDQA8sVQPrmAc1PUxlcJSs208oUEs_c2AqIvzkr9KHXw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.475686,
6745,UgxxNte62V0qSPmU1Xl4AaABAg,Ayuh indonesia beli lebih banyak produk Malaysia,1 month ago,@arinarin7464,UCdmkKW2OygMYibxGFQ82lWQ,0,,https://yt3.ggpht.com/ytc/AIdro_nOtuABk92va11bIoD58LqJgbPkUXH6b4zGsoDQW1c=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.477369,
6746,UgzO1jqDA6xdIK6Mn794AaABAg,Hdir,1 month ago,@Ravih,UCXEUxdML1-vKxiTnN2CfDLw,0,,https://yt3.ggpht.com/WovHWNoKeHfisZz23mD_YHtmaorP9-RCDuioXkJ4-4zmpLedFOdpAwJjWV40qvGNCU51jFgu=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.478976,
6747,Ugx-mNkybvJ6j-lI7r94AaABAg,"Kenapa rupiah melemah karena presiden nya pak prabowo coba presiden nya pak Gibran, tambah dalam.",1 month ago,@ooooo840,UCPhcHAHuTdI02Yt1mmtnj6g,0,,https://yt3.ggpht.com/ytc/AIdro_nUTady6mePpMRZcJqc2Qv45vPoF51H3x4A2_uGlhyWCoAINfQZ164CB49c7u9yUo6Suw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.480516,
6748,Ugw84cqQDEWjKxYsuSF4AaABAg,Bang jangan hanya pemerintah saja yang dikupasi tapi BI juga dikuoas biar imbang,1 month ago,@ahmadshofiyuddin2596,UCMFLYPTKsysXUo03qsUMGBw,0,,https://yt3.ggpht.com/ytc/AIdro_liQsJfV3L2bqPLXady7dBkwQ_yMRWOGZVgfvNCX_I=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.482103,
6749,UgzBlQeF3DI9tfazl5x4AaABAg,"Bang, bahas Pak Nadiem Makarim eks Mendikbudristek",1 month ago,@andika7930,UCIdgKaaH7oE5rzgj4zjLCIQ,0,,https://yt3.ggpht.com/ytc/AIdro_nIXAMQZw5V_ih7mNnDerY2qAdh2nNp9mzPvFaHZCgLvZfj=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.483729,
6750,Ugw6-I0-4GEVgs6sPPZ4AaABAg,lagi nyindir bennix ya menit 1 😁,1 month ago,@harry542,UCxnu6HDCHXQ08RdGV_RPHfg,0,,https://yt3.ggpht.com/OjJP4iwCPxYkhNN6_7DwiCMbAm-sa3oIfLKnkt3nvONmUst0FmQen4ciuZZ3t5fiZJmA8TwUONQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.485279,
6751,UgwpW_z3zQld3QlguMt4AaABAg,Budaya ABS boomer kentod ini penyakit menahun sih,1 month ago,@jonathanclaymore3215,UCxm0flNun7tCaB11rS9UlSA,0,,https://yt3.ggpht.com/ytc/AIdro_nna716fusVhERVXy0SDTAuBS58vnTdtG4ucsHNK2Y89Tw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.486914,
6752,UgzWhzg0lZoWmyJIwlh4AaABAg,"kacau nih, padahal ekspor kita lagi surplus gede dibading impor. kenapa gak diangkat bang??? fakta nya hari ini begitu. pinter banget nangkat pertumpuran ekspor impor tanpa ngasih info real nya perdagangan  yang senarnya. fix ini konten tujuan untuk bikin gaduhh",1 month ago,@tryharyanto4028,UCDIkb6I3qK9C6dXVrPZ0lYA,0,,https://yt3.ggpht.com/ytc/AIdro_k41WnZYGw28JS4c8g5U7bZ9z4z8czbmL5xmxR9Ql-mHA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.488524,
6753,UgzPtFAFdCqvM2lLajt4AaABAg,"Gmna bsa berbenah, orang yg menjabat gk sesuai bidangnya (politik balasbudi + ordal)",1 month ago,@djamet-quproy,UCcu8D_BBim8BsAtS2jS5Rig,0,,https://yt3.ggpht.com/iK4Z4K2jbfOkKljiKOqPzdyqD-_PhHdp5OcN-DVQiwH3NDlDazTp36v53ytGnMwtO-f7QHavJ1E=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.490113,
6754,UgwlO8PIj0bZE6yXhol4AaABAg,Alhamdulillah sudah saya tunggu tunggu bahas ini bang❤,1 month ago,@kinglycan24,UC89QN_UihQ7Gzpr0Stypy5g,1,,https://yt3.ggpht.com/Kzfs6YCLgniXhFJXKqvzgW5e9NZXTmqpKSXWTzmAuqUN3D6gM__B5CodV7VnaztZELsqLNyxXw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.49164,
6755,UgxLm_t7dp7mY0fuhh54AaABAg,Awas bang dikatain buzzer Soros sama buzzer Pria Solo.. 😂😂😂,1 month ago,@guemahgituorangnya6676,UCHWIIqF0t8CRoWufcOoyDKA,0,,https://yt3.ggpht.com/ytc/AIdro_k1oNVpzMaWTvqcf0xLKEXsx8zbgGx5AEp_wUh8fE9oEQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.493177,
6756,UgyJe0Q4DKAWlOJCz5F4AaABAg,Ga penting... yang penting gajian lancar,1 month ago,@adhityaprayuda,UCcqXm45hew19ApuQ0wsK9Wg,0,,https://yt3.ggpht.com/ytc/AIdro_l9D5OYeL_pV-J_davGrjH7ahG_ymmd6NKotgd9i1nfKs8=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.4948,
6757,Ugz5Ng4mQyOI_jrXl4Z4AaABAg,mengapa guwa terus melemahh🥵🥶🥵🥶🥵🥵,1 month ago,@panjul212gtg,UCqrQ6U2dleuoAeqtCpAsz_Q,1,,https://yt3.ggpht.com/azaY7hARegVV2IFyMLaF2bs5U1mDRwR1ocPB4OhMgmLxwWwomhoVoFKMQyrOLxedBGbTfxN4qco=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.496407,
6758,UgwftEB3gYmVbDhL8wN4AaABAg,"Youtuber di bayar pake dolar, dolar naik artinya, mereka dapat banyak cuan, kita yang antusias kepancing sama konten mereka gak kaya2 😂",1 month ago,@dhani_har,UChS19J-5yqSTrFEBjRfTHwQ,0,,https://yt3.ggpht.com/x8oFyc6zDjK5WrChpUaiE9QjcfgxcuiUIL6rl-OeFgIWL0wl8Gfhiwh3pHp-vGEKeq40qq_H=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.49808,
6759,Ugwbtn57uBEBjGoh8n94AaABAg,2029 masih milih yg sekarang? 😅,1 month ago,@whydhe3875,UCoga1E2_dK3l2mqKIf-7X_Q,0,,https://yt3.ggpht.com/4FAaSG9e-aAfi2dhBohsxCWJw4u5NivtVQZpOX7DXWeW6BiRWbcvOHnTUQSIv96HAwZIB_LM=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.812972,
6760,Ugx6swzYLmTAKnPZk8N4AaABAg,Salah semua,1 month ago,@maman8181,UCwLQ2r_rpksIskCiTSUl2Jg,0,,https://yt3.ggpht.com/bwOgk2uV_FiwipPZ7cq9gbyd9DkrgK8tbrRnDKea2jNcM7xw_b4JKTZy3SRpkI0wwpY-yh0Z2A=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.815426,
6761,Ugw-Zf-gDwy5Yl597394AaABAg,Solusinya Dadan jadi Menteri Keuangan,1 month ago,@yoyokmvp,UCimfblg_rnrphZ3nGpNObqg,0,,https://yt3.ggpht.com/ytc/AIdro_nPK_RbgovsAlr7VmMjvTMEBEnnPT5EbUuqTuRkR-df8ZM=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.817836,
6762,UgyXMVf7IQTIHLj9uc14AaABAg,Arah narasi nya memang selalu dgn fikiran negatif terus ke orang nih 😂😂😂,1 month ago,@zalfahisan,UCdp6chXJkJrpNTuC6rQpbnA,0,,https://yt3.ggpht.com/ytc/AIdro_nyMxPGGQir-Rol8uhQpRRvDoGNAxhy9lr8csnIKgYoHuZ8R1G0nbqDJc-o4RiTxQ4c_w=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.81991,
6763,Ugw-vYmQU50UJsiCCXh4AaABAg,Pasti yg disalahin jokowi dan keluarganya soal rupiah melemah,1 month ago,@Boy-p1j5v,UCIggtyjCN0nEsI75MkyIJcg,0,,https://yt3.ggpht.com/ytc/AIdro_nSY3SKVIB-lh59yGyZKnSBMStdyKAx-ey6Y__AoaVIck-hLXmMGqnd_XiRQfZveTs5Jg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.822154,
6764,UgziZfVl6ewNZ3D1cj54AaABAg,Stop MBG dan KMP,1 month ago,@hrybmn6567,UCFaOEOjURBbze8Xc5xvykEA,0,,https://yt3.ggpht.com/6m3IuqBzogkb5LBQRYBpCv62nBjQIz9IVkfLQh6gioHOb2_C2A93ObhIHXDpOqfKBTJqSd0D9w=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.824389,
6765,Ugw_u7LketuqaFPdtaN4AaABAg,Innalillahi wa innailaihi rojiun,1 month ago,@Thesuperthinker,UCW9L51Z4SPmVn4msMPNUbDA,0,,https://yt3.ggpht.com/ytc/AIdro_lnnqzXEB5YoM6YIqlN8Gg-GgI4xfJDa-2WVLAl-PLX4SL08LlOSPCZoilDvYHVThuyjQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.826686,
6766,UgwkIyGH8zr-lLJL0954AaABAg,"emosionalnya kerasa sampe sini bang..

saya masih mahasiswa, tapi cukup nangkep dengan apa yang dibahas oleh beliau.
semoga orang seperti beliau berumur panjang, amiin.",1 month ago,@kevinrezap,UCfDd23PtZTF_pq36-trAq5w,384,10,https://yt3.ggpht.com/ytc/AIdro_lP5l9mg2NcwCi7qO1wNbNaIwsJQxRsewoI6heIolo=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.829186,
6767,UgxMsz8y4oj8CPlFvZN4AaABAg,Embege sama koperasi bikin rungkat semuanya,1 month ago,@YolandaWidiawati-v6v,UCgHbq75RZZbsERkBy8OW47Q,0,,https://yt3.ggpht.com/dDDXJIFi3yuIryw5HoVj9J6G8zFp055xrnkkqSTMwAbLxJRvnhlQ9cZmlJcRceRpqnrimfFwFA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.831278,
6768,UgwZTKnUmRv14UvAS_l4AaABAg,"rupiah terus melemah karena ""presiden nya B0D0H"" gak berguna, cuma bisa ngamuk dan ngusir ketika dikritik!!
Gini jadinya KLO badut yang cuma bisa jingkrak-jingkrak dijadiin PRESIDEN!!
Solusinya cuma 1
#REFORMASI",1 month ago,@Y-Zofficial,UCVG_B_OK_0wDiW2TZPiufdQ,0,,https://yt3.ggpht.com/QX3xqfmkFgkrD8E-oDR73qERseCNk-P1aIdpC2tcY0d3quRd_pClIw3QAAC1aStQvgxP-Uy3VoI=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.833395,
6769,UgzzpRaXH1vH_IXjLDh4AaABAg,"kombo maut , negara demokrasi + rakyat stunting = kehancuran , demokrasi di manfaatkan oleh orang bodoh untuk koar koar",1 month ago,@bogotoga,UCgs0iIXtsifZC9ZxxEPsSxg,0,,https://yt3.ggpht.com/Fes_hxXqEJZ9wJ4Ykw6P7Dk_SmsK0bobClXjRNnoHlCP9s5bSMhQAqOFDQOUxSNLnJtDLNXR9g=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.835583,
6770,UgzQ7ZPIYg44bCXO9uJ4AaABAg,Lo aja yg jadi Seskab keliatannya lebih kompeten😂,1 month ago,@Guntur-u7c,UCIEkD46eRcs1gIKbc8sYWlg,0,,https://yt3.ggpht.com/ytc/AIdro_kxKcpAmpqAzVRKeqXCsdk805Gr1kk3WYIoMGQ2-1v8z1r3YeMOa9PsH8iPqbDD5joqcA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.837497,
6771,UgzgzX9XEAebHHfDgxR4AaABAg,"Salah, rupiah melemah karena ada pengkhianat negara yg ingin pemerintah jatuh. Padahal ekonomi kita di angka 5,5 %. Ingat kalo pemerintah jatuh, maka kita akan di pimpin oleh termul 20 tahun ke depan",1 month ago,@zalfahisan,UCdp6chXJkJrpNTuC6rQpbnA,0,,https://yt3.ggpht.com/ytc/AIdro_nyMxPGGQir-Rol8uhQpRRvDoGNAxhy9lr8csnIKgYoHuZ8R1G0nbqDJc-o4RiTxQ4c_w=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.839222,
6772,UgzkExFh3AiqaNHsRWx4AaABAg,"yaudah si kalo republik bankrut kan nanti bakal dibeli negara kaya, 
paling bahasa nya doaanng gantiiii :face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling:",1 month ago,@runningcoyote9972,UChH1VJjzom1apBKzg6VzmhA,0,,https://yt3.ggpht.com/ytc/AIdro_mVJkANTN49f__f9ZFNdQxq-3GMhFwJRiYObda7jgoBBeM=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.840911,
6773,UgyN43-m-c23sRMJUOd4AaABAg,Ya karna uangnya di simpan BI.. inget 200 T yang di kucurin purbaya.. Hilang kmana beritanya? Bang fery klo berani bahas donggg...,1 month ago (edited),@koalabear5874,UC7MsIkakkEMOF5CPe21StNA,0,,https://yt3.ggpht.com/ytc/AIdro_m0doqLBsMP02jBtaK6pktZmH6ZnJT861iwMRu6zuLsmHE=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.842467,
6774,Ugw1nuq7r8aHRkF5n054AaABAg,Mana ada anjing warga selalu ceramahain pemerintahannya gmna cara buat maju kedepannya tapi tutup kuping pemerintahnya 😂😂,1 month ago (edited),@ahmadrois5155,UCnwCEV0bmobk6ilEB2IBVNw,0,,https://yt3.ggpht.com/ytc/AIdro_krTeeIutH5ibpbychi-UgKuQAmofjUetfLvYYyIhNGR94=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.844056,
